#--------------Parameters of the electron distribution-------------
#0  radio[1] = -1.5469 
#1  radio[2] = 1.0827e+51 
#2  radio[3] = 89941 
#3  wbreak0  = 3.3465e+05 
#4  wbreak1  = 5.7977e+06 
#5  wbreak2  = 2.1233e+08 
#6  wbreak3  = 4.7654e+09 
#7  wGamma0  = -3.0673 
#8  wGamma1  = -3.4459 
#9  wGamma2  = -3.766 
#10 w_norm   = 2.5708e+33 
#11 alpha    = -0.14682 
#12 ext_norm = 99.414 
#13 r_o(dust)= 4.7233e+18 
#14 M1(dust) = -4.384 
#15 M2(dust) = -1.1827 
#16 T1(dust) = 149.35 
#17 T2(dust) = 38.628 
#18 rho_0    = 89.04 
#   Bconst   = 0.000264 
#  B_alpha   = -0.51 
#  eps[eV] sync(radio) sync(wind) dust vis  
#  eV      W/Hz        W/Hz       W/Hz W/Hz 
         12783.997 	                  0	1.92e+11 	       0 	       0 
         14565.766 	                  0	1.662e+11 	       0 	       0 
         16595.869 	                  0	1.437e+11 	       0 	       0 
         18908.917 	                  0	1.243e+11 	       0 	       0 
         21544.347 	                  0	1.075e+11 	       0 	       0 
         24547.089 	                  0	9.287e+10 	       0 	       0 
         27968.338 	                  0	8.022e+10 	       0 	       0 
         31866.424 	                  0	6.926e+10 	       0 	       0 
         36307.805 	                  0	5.977e+10 	       0 	       0 
         41368.204 	                  0	5.155e+10 	       0 	       0 
         47133.895 	                  0	4.444e+10 	       0 	       0 
          53703.18 	                  0	3.828e+10 	       0 	       0 
         61188.058 	                  0	3.295e+10 	       0 	       0 
          69716.14 	                  0	2.834e+10 	       0 	       0 
         79432.823 	                  0	2.435e+10 	       0 	       0 
         90503.769 	                  0	2.09e+10 	       0 	       0 
         103117.73 	                  0	1.792e+10 	       0 	       0 
         117489.76 	                  0	1.535e+10 	       0 	       0 
         133864.88 	                  0	1.313e+10 	       0 	       0 
          152522.3 	                  0	1.122e+10 	       0 	       0 
         173780.08 	                  0	9.572e+09 	       0 	       0 
         198000.67 	                  0	8.155e+09 	       0 	       0 
         225597.01 	                  0	6.938e+09 	       0 	       0 
         257039.58 	                  0	5.894e+09 	       0 	       0 
         292864.46 	                  0	4.999e+09 	       0 	       0 
         333682.43 	                  0	4.235e+09 	       0 	       0 
          380189.4 	                  0	3.583e+09 	       0 	       0 
         433178.27 	                  0	3.027e+09 	       0 	       0 
         493552.47 	                  0	2.555e+09 	       0 	       0 
         562341.33 	                  0	2.154e+09 	       0 	       0 
         640717.62 	                  0	1.814e+09 	       0 	       0 
          730017.6 	                  0	1.527e+09 	       0 	       0 
         831763.77 	                  0	1.284e+09 	       0 	       0 
          947690.8 	                  0	1.079e+09 	       0 	       0 
         1079775.2 	                  0	9.062e+08 	       0 	       0 
         1230268.8 	                  0	7.606e+08 	       0 	       0 
         1401737.4 	                  0	6.38e+08 	       0 	       0 
         1597104.5 	                  0	5.348e+08 	       0 	       0 
         1819700.9 	                  0	4.48e+08 	       0 	       0 
         2073321.6 	                  0	3.75e+08 	       0 	       0 
         2362290.7 	                  0	3.137e+08 	       0 	       0 
         2691534.8 	                  0	2.622e+08 	       0 	       0 
         3066667.3 	                  0	2.19e+08 	       0 	       0 
         3494083.9 	                  0	1.828e+08 	       0 	       0 
         3981071.7 	                  0	1.524e+08 	       0 	       0 
         4535933.4 	                  0	1.269e+08 	       0 	       0 
         5168128.9 	                  0	1.056e+08 	       0 	       0 
         5888436.6 	                  0	8.782e+07 	       0 	       0 
         6709137.1 	                  0	7.293e+07 	       0 	       0 
         7644222.7 	                  0	6.049e+07 	       0 	       0 
         8709635.9 	                  0	5.011e+07 	       0 	       0 
           9923541 	                  0	4.145e+07 	       0 	       0 
          11306634 	                  0	3.423e+07 	       0 	       0 
          12882496 	                  0	2.823e+07 	       0 	       0 
          14677993 	                  0	2.323e+07 	       0 	       0 
          16723737 	                  0	1.908e+07 	       0 	       0 
          19054607 	                  0	1.563e+07 	       0 	       0 
          21710342 	                  0	1.277e+07 	       0 	       0 
          24736220 	                  0	1.041e+07 	       0 	       0 
          28183829 	                  0	8.448e+06 	       0 	       0 
          32111949 	                  0	6.832e+06 	       0 	       0 
          36587550 	                  0	 5.5e+06 	       0 	       0 
          41686938 	                  0	4.405e+06 	       0 	       0 
          47497053 	                  0	3.506e+06 	       0 	       0 
          54116953 	                  0	2.772e+06 	       0 	       0 
          61659500 	                  0	2.173e+06 	       0 	       0 
          70253290 	                  0	1.688e+06 	       0 	       0 
          80044839 	                  0	1.297e+06 	       0 	       0 
          91201084 	                  0	9.841e+05 	       0 	       0 
     1.0391223e+08 	                  0	7.358e+05 	       0 	       0 
     1.1839499e+08 	                  0	5.409e+05 	       0 	       0 
     1.3489629e+08 	                  0	 3.9e+05 	       0 	       0 
     1.5369745e+08 	                  0	2.749e+05 	       0 	       0 
     1.7511903e+08 	                  0	1.889e+05 	       0 	       0 
     1.9952623e+08 	                  0	1.259e+05 	       0 	       0 
     2.2733519e+08 	                  0	8.118e+04 	       0 	       0 
     2.5902002e+08 	                  0	5.032e+04 	       0 	       0 
     2.9512092e+08 	                  0	2.983e+04 	       0 	       0 
     3.3625339e+08 	                  0	1.681e+04 	       0 	       0 
     3.8311868e+08 	                  0	    8937 	       0 	       0 
     4.3651583e+08 	                  0	    4448 	       0 	       0 
      4.973552e+08 	                  0	    2053 	       0 	       0 
     5.6667406e+08 	                  0	   870.4 	       0 	       0 
     6.4565423e+08 	                  0	   334.8 	       0 	       0 
     7.3564225e+08 	                  0	   115.4 	       0 	       0 
     8.3817236e+08 	                  0	   35.07 	       0 	       0 
     9.5499259e+08 	                  0	   9.254 	       0 	       0 
     1.0880946e+09 	                  0	   2.079 	       0 	       0 
     1.2397478e+09 	                  0	  0.3889 	       0 	       0 
     1.4125375e+09 	                  0	 0.05915 	       0 	       0 
